question_id,2016,2017,2018,2019,2020,2021,2023,2025
accom9c2_2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9c2_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9c2_4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9c2_5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9c2_6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9c2_7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9c2_8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accom9d_1_1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_10,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_1_9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_10,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
accom9d_2_8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
